id,conviction_type,core_referral,exp_release_date,onboard_date,general_risk,violent_risk,sexual_risk,needs_screen,onboard_year,qualifies_need,override,referral_decision,add_referral,start_date,completion_status,end_date
20457,LGA,Kyrios,10/07/2006,25/07/2004,30,33,11,1,NA,Yes,No,Allocated,NA,27/07/2004,Completed,24/01/2005
12326,IGV,Kyrios,25/03/2016,10/04/2014,42,48,67,0,NA,No,No,NA,NA,NA,NA,NA
41957,ATH,Kyrios,27/03/2010,12/04/2007,34,29,5,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
9309,SVC,Kyrios,26/07/2011,10/08/2008,25,22,52,0,NA,No,No,NA,NA,NA,NA,NA
46519,LGA,Kyrios,19/10/2020,04/11/2017,33,31,29,0,NA,No,No,NA,NA,NA,NA,NA
10416,LGA,Kyrios,21/02/2016,08/03/2013,51,40,27,0,NA,No,No,NA,NA,NA,NA,NA
45675,LGA,Kyrios,21/10/2013,06/11/2011,61,46,20,0,NA,No,No,NA,NA,NA,NA,NA
16797,SVA,Kyrios,17/11/2009,03/12/2007,39,27,12,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
17787,ATH,Kyrios,04/11/2010,20/11/2007,34,26,25,1,NA,Yes,No,Allocated,NA,10/12/2009,Completed,22/05/2010
16901,SVC,Kyrios,29/10/2012,14/11/2010,32,30,69,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
4301,IGV,Kyrios,04/04/2018,19/04/2016,61,40,24,0,NA,No,No,NA,NA,NA,NA,NA
24013,LGA,Kyrios,08/09/2017,24/09/2014,59,46,38,1,NA,Yes,No,Allocated,NA,20/09/2016,Completed,02/03/2017
16944,LGA,Kyrios,05/08/2006,20/08/2004,49,41,42,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
36087,ATH,Kyrios,23/08/2012,08/09/2009,32,14,12,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
28188,IGV,Kyrios,25/06/2015,10/07/2012,69,72,28,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
18931,ATH,Kyrios,23/06/2007,08/07/2004,22,41,4,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
41243,KAB,Kyrios,25/05/2009,10/06/2007,35,16,7,2,NA,Yes,No,Allocated,NA,02/12/2007,Completed,31/05/2008
37903,IGV,Kyrios,03/06/2018,18/06/2016,40,40,46,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
45631,IGV,Kyrios,08/05/2010,23/05/2008,22,38,8,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
1255,LGA,Kyrios,05/06/2020,21/06/2017,39,40,32,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
32004,LGA,Kyrios,16/02/2008,03/03/2005,8,22,37,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
20295,SVC,Kyrios,15/04/2014,01/05/2011,30,16,35,1,NA,Yes,No,Allocated,Doro S,30/05/2011,Completed,04/03/2012
34484,ATH,Kyrios,19/05/2006,03/06/2004,42,54,15,1,NA,Yes,No,Allocated,NA,04/08/2005,Completed,30/01/2006
6726,LGA,Kyrios,08/02/2012,23/02/2010,34,14,10,1,NA,Yes,No,Allocated,NA,17/03/2010,Completed,21/09/2010
22181,ATH,Kyrios,22/09/2007,07/10/2005,34,50,14,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
36242,IGV,Kyrios,12/07/2019,27/07/2017,64,63,24,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
28592,IGV,Kyrios,13/06/2020,29/06/2017,38,27,15,0,NA,No,No,NA,NA,NA,NA,NA
8594,LGA,Kyrios,24/03/2018,09/04/2015,63,63,7,2,NA,Yes,No,Allocated,NA,09/05/2016,Completed,25/10/2016
31560,IGV,Kyrios,16/11/2015,01/12/2013,67,68,28,0,NA,No,No,NA,NA,NA,NA,NA
22335,SVA,Kyrios,30/11/2020,16/12/2017,31,26,36,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
29505,LGA,Kyrios,14/10/2006,29/10/2004,34,20,4,1,NA,Yes,No,Allocated,NA,15/06/2005,Completed,23/12/2005
25693,LGA,Kyrios,01/02/2013,17/02/2010,63,58,27,3,NA,Yes,No,Allocated,NA,01/02/2011,Completed,11/07/2011
27500,IPV,Kyrios,04/02/2010,20/02/2008,22,40,2,1,NA,Yes,No,Allocated,Doro DA,19/04/2008,Completed,08/01/2009
16726,LGA,Kyrios,18/04/2020,04/05/2017,35,16,18,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
5507,SVA,Kyrios,14/02/2019,01/03/2016,9,6,33,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
36778,LGA,Kyrios,06/01/2016,21/01/2014,41,30,13,0,NA,No,No,NA,NA,NA,NA,NA
24662,LGA,Kyrios,04/05/2012,20/05/2009,51,43,25,1,NA,Yes,No,Allocated,NA,01/02/2011,Completed,16/08/2011
1814,ATH,Kyrios,06/11/2008,22/11/2006,23,33,2,0,NA,No,No,NA,NA,NA,NA,NA
29250,LGA,Kyrios,18/09/2016,04/10/2014,50,32,18,0,NA,No,No,NA,NA,NA,NA,NA
27685,LGA,Kyrios,16/10/2018,31/10/2016,49,38,28,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
20616,IGV,Kyrios,04/02/2014,20/02/2011,45,33,16,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
5228,IGV,Kyrios,11/10/2018,27/10/2015,19,28,59,2,NA,Yes,No,Allocated,Doro V,10/09/2017,Completed,13/06/2018
34176,LGA,Kyrios,01/02/2010,17/02/2007,31,14,15,0,NA,No,No,NA,NA,NA,NA,NA
10141,ATH,Kyrios,01/11/2008,17/11/2006,34,29,1,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
12717,ATH,Kyrios,07/06/2012,23/06/2010,34,43,16,0,NA,No,No,NA,NA,NA,NA,NA
5690,LGA,Kyrios,13/12/2017,29/12/2014,25,38,10,0,NA,No,No,NA,NA,NA,NA,NA
937,LGA,Kyrios,21/02/2006,08/03/2004,81,54,26,0,NA,No,No,NA,NA,NA,NA,NA
46406,SVC,Kyrios,20/05/2014,04/06/2012,27,20,38,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
11774,LGA,Kyrios,06/07/2010,21/07/2008,21,43,12,0,NA,No,No,NA,NA,NA,NA,NA
25187,IGV,Kyrios,22/06/2013,08/07/2010,53,50,16,0,NA,No,No,NA,NA,NA,NA,NA
7950,LGA,Kyrios,25/11/2007,10/12/2005,63,63,24,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
38649,ATH,Kyrios,25/05/2013,10/06/2010,58,40,16,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
33329,ATH,Kyrios,23/05/2013,08/06/2010,35,24,66,0,NA,No,No,NA,NA,NA,NA,NA
5542,ATH,Kyrios,05/04/2009,21/04/2007,39,38,30,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
17594,LGA,Kyrios,20/08/2011,04/09/2009,48,52,18,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
35886,SVC,Kyrios,10/07/2012,26/07/2009,10,8,36,0,NA,No,No,NA,NA,NA,NA,NA
42951,IGV,Kyrios,13/08/2019,28/08/2017,10,18,34,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
36618,LGA,Kyrios,15/11/2020,01/12/2017,20,33,22,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
44580,IGV,Kyrios,16/07/2008,01/08/2006,31,28,6,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
44625,IGV,Kyrios,15/11/2009,01/12/2007,19,37,28,2,NA,Yes,No,Allocated,Doro V,28/10/2008,Did not complete,NA
10615,LGA,Kyrios,02/04/2016,18/04/2014,35,35,1,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
45481,LGA,Kyrios,30/06/2014,15/07/2012,33,20,10,2,NA,Yes,No,Allocated,NA,14/05/2013,Completed,28/10/2013
22314,ATH,Kyrios,22/02/2018,10/03/2015,55,40,19,0,NA,No,No,NA,NA,NA,NA,NA
22810,LGA,Kyrios,14/07/2017,30/07/2014,1,16,54,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
46469,IGV,Kyrios,28/07/2009,13/08/2007,31,20,31,1,NA,Yes,No,Allocated,Doro V,23/09/2007,Completed,09/06/2008
14468,SVA,Kyrios,22/02/2013,10/03/2010,28,39,48,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
36124,IGV,Kyrios,04/08/2009,20/08/2007,40,48,24,1,NA,Yes,No,Allocated,Doro V,07/07/2008,Completed,15/04/2009
4011,LGA,Kyrios,06/01/2016,21/01/2014,35,40,4,1,NA,Yes,No,Allocated,NA,03/02/2015,Completed,08/08/2015
41619,IGV,Kyrios,17/06/2019,02/07/2017,28,39,24,0,NA,No,No,NA,NA,NA,NA,NA
36854,IGV,Kyrios,16/08/2011,31/08/2009,15,18,41,0,NA,No,No,NA,NA,NA,NA,NA
354,SVA,Kyrios,05/05/2006,20/05/2004,12,17,65,1,NA,Yes,No,Allocated,Doro S,12/12/2004,Completed,07/09/2005
37718,SVC,Kyrios,11/07/2018,27/07/2015,19,16,38,2,NA,Yes,No,Allocated,Doro S,30/10/2016,Completed,09/07/2017
46556,ATH,Kyrios,08/08/2015,23/08/2012,30,34,22,0,NA,No,No,NA,NA,NA,NA,NA
22477,SVC,Kyrios,28/02/2014,15/03/2012,22,22,76,1,NA,Yes,No,Allocated,Doro S,07/02/2013,Did not complete,NA
29596,LGA,Kyrios,11/02/2017,27/02/2014,23,33,16,0,NA,No,No,NA,NA,NA,NA,NA
31204,LGA,Kyrios,13/05/2016,29/05/2014,43,27,63,0,NA,No,No,NA,NA,NA,NA,NA
14229,IGV,Kyrios,12/02/2014,28/02/2012,24,37,3,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
11887,LGA,Kyrios,05/10/2017,21/10/2015,8,1,41,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
20259,IGV,Kyrios,15/06/2014,30/06/2012,60,53,15,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
45222,LGA,Kyrios,19/02/2008,06/03/2006,82,78,39,1,NA,Yes,No,Allocated,NA,16/03/2007,Completed,25/08/2007
26903,IGV,Kyrios,05/05/2012,21/05/2010,42,55,13,1,NA,Yes,No,Allocated,Doro V,25/10/2010,Completed,08/08/2011
22457,LGA,Kyrios,22/05/2016,07/06/2013,41,42,23,2,NA,Yes,No,Allocated,NA,21/06/2014,Completed,23/12/2014
24929,SVC,Kyrios,01/12/2017,17/12/2015,23,29,35,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
40928,LGA,Kyrios,22/02/2009,10/03/2006,34,29,15,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
37972,LGA,Kyrios,04/11/2010,19/11/2008,51,26,15,1,NA,Yes,No,Allocated,NA,15/06/2009,Completed,19/12/2009
3380,LGA,Kyrios,03/06/2010,18/06/2008,18,30,4,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
35625,ATH,Kyrios,20/04/2006,05/05/2004,65,61,25,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
26693,IGV,Kyrios,18/01/2013,03/02/2011,37,43,11,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
29383,ATH,Kyrios,29/11/2012,15/12/2009,35,38,24,2,NA,Yes,No,Allocated,NA,07/02/2011,Completed,18/07/2011
38474,IGV,Kyrios,12/08/2010,27/08/2008,42,42,2,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
40684,IGV,Kyrios,26/05/2014,11/06/2011,44,43,7,1,NA,Yes,No,Allocated,Doro V,27/10/2012,Completed,07/07/2013
9526,IGV,Kyrios,02/07/2013,18/07/2010,38,46,2,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
42894,IPV,Kyrios,19/12/2009,04/01/2007,19,39,14,0,NA,No,No,NA,NA,NA,NA,NA
6320,IGV,Kyrios,04/01/2017,20/01/2015,38,29,11,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
32028,IGV,Kyrios,08/05/2017,24/05/2015,33,30,67,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
25941,SVC,Kyrios,18/01/2010,03/02/2007,35,14,48,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
20555,IGV,Kyrios,22/04/2008,08/05/2005,44,37,27,1,NA,Yes,No,Allocated,Doro V,23/09/2005,Did not complete,NA
44605,SVA,Kyrios,02/08/2012,18/08/2010,45,27,50,1,NA,Yes,No,Allocated,Doro S,07/03/2011,Completed,26/11/2011
24137,IGV,Kyrios,03/03/2009,19/03/2006,43,32,13,0,NA,No,No,NA,NA,NA,NA,NA
14876,LGA,Kyrios,13/12/2011,28/12/2009,38,38,12,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
9574,IGV,Kyrios,18/03/2010,03/04/2007,70,64,30,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
39567,IPV,Kyrios,23/09/2013,09/10/2010,33,18,11,0,NA,No,No,NA,NA,NA,NA,NA
21863,IGV,Kyrios,07/08/2016,23/08/2013,39,34,3,0,NA,No,No,NA,NA,NA,NA,NA
18847,LGA,Kyrios,04/12/2009,20/12/2007,19,26,55,0,NA,No,No,NA,NA,NA,NA,NA
7004,LGA,Kyrios,03/08/2012,19/08/2010,36,39,22,1,NA,Yes,No,Allocated,NA,28/01/2011,Completed,14/08/2011
20509,IGV,Kyrios,03/11/2013,19/11/2010,25,31,17,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
31079,SVC,Kyrios,20/12/2017,05/01/2015,23,14,45,0,NA,No,No,NA,NA,NA,NA,NA
21472,IGV,Kyrios,18/09/2019,03/10/2016,29,30,20,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
42241,LGA,Kyrios,04/02/2014,20/02/2011,5,15,39,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
5165,IGV,Kyrios,12/12/2011,27/12/2009,24,30,3,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
7870,IGV,Kyrios,06/07/2006,21/07/2004,63,65,13,0,NA,No,No,NA,NA,NA,NA,NA
39510,LGA,Kyrios,08/07/2014,23/07/2012,49,52,16,1,NA,Yes,No,Allocated,NA,15/02/2013,Completed,06/08/2013
6999,IGV,Kyrios,18/08/2011,02/09/2008,49,35,27,0,NA,No,No,NA,NA,NA,NA,NA
43460,IGV,Kyrios,28/02/2017,16/03/2014,31,16,1,4,NA,Yes,No,Not allocated,NA,NA,NA,NA
30720,IGV,Kyrios,13/01/2007,28/01/2005,35,34,18,0,NA,No,No,NA,NA,NA,NA,NA
14397,IGV,Kyrios,01/09/2007,16/09/2004,24,33,15,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
12661,KAB,Kyrios,17/07/2018,02/08/2015,39,44,39,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
7653,LGA,Kyrios,24/10/2014,09/11/2011,62,55,20,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
39473,LGA,Kyrios,11/05/2009,27/05/2006,50,40,13,0,NA,No,No,NA,NA,NA,NA,NA
22134,IGV,Kyrios,07/01/2010,23/01/2008,52,52,36,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
32757,SVA,Kyrios,03/06/2016,19/06/2014,50,29,59,0,NA,No,No,NA,NA,NA,NA,NA
28385,LGA,Kyrios,21/10/2012,06/11/2010,32,30,25,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
13890,IPV,Kyrios,11/06/2018,27/06/2015,35,24,5,0,NA,No,No,NA,NA,NA,NA,NA
45829,LGA,Kyrios,02/06/2020,18/06/2017,28,30,48,0,NA,No,No,NA,NA,NA,NA,NA
39632,IGV,Kyrios,02/04/2007,17/04/2005,44,40,28,5,NA,Yes,No,Allocated,Doro V,09/02/2006,Completed,09/11/2006
37602,LGA,Kyrios,05/03/2019,20/03/2016,23,34,10,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
30764,LGA,Kyrios,15/06/2016,01/07/2014,39,28,8,1,NA,Yes,No,Allocated,NA,11/05/2015,Did not complete,NA
20993,LGA,Kyrios,12/11/2014,27/11/2012,40,39,26,0,NA,No,No,NA,NA,NA,NA,NA
42087,LGA,Kyrios,13/08/2013,29/08/2011,55,50,22,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
34225,LGA,Kyrios,10/12/2015,25/12/2012,22,43,25,4,NA,Yes,No,Not allocated,NA,NA,NA,NA
42688,LGA,Kyrios,13/12/2006,28/12/2004,20,40,9,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
46502,LGA,Kyrios,15/01/2014,31/01/2012,23,30,16,0,NA,No,No,NA,NA,NA,NA,NA
14722,EXT,Kyrios,09/02/2011,24/02/2009,44,29,28,1,NA,Yes,No,Allocated,NA,13/08/2009,Did not complete,NA
24510,LGA,Kyrios,21/12/2020,06/01/2018,18,20,50,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
26558,SVC,Kyrios,14/06/2007,29/06/2005,6,11,34,0,NA,No,No,NA,NA,NA,NA,NA
44284,SVC,Kyrios,12/06/2015,27/06/2012,37,37,24,2,NA,Yes,No,Allocated,Doro S,15/09/2014,Completed,27/05/2015
35223,LGA,Kyrios,12/10/2016,28/10/2014,34,50,2,0,NA,No,No,NA,NA,NA,NA,NA
19975,IPV,Kyrios,06/08/2007,21/08/2004,21,36,15,0,NA,No,No,NA,NA,NA,NA,NA
35377,KAB,Kyrios,20/09/2019,05/10/2016,42,48,11,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
4689,IPV,Kyrios,09/03/2007,24/03/2005,20,14,51,0,NA,No,No,NA,NA,NA,NA,NA
10243,LGA,Kyrios,30/09/2013,16/10/2011,32,32,13,0,NA,No,No,NA,NA,NA,NA,NA
16902,IGV,Kyrios,04/02/2013,20/02/2011,46,41,26,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
1526,LGA,Kyrios,12/03/2019,27/03/2016,68,66,35,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
38141,LGA,Kyrios,21/06/2007,06/07/2005,39,36,29,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
4984,LGA,Kyrios,26/02/2007,13/03/2005,40,42,23,1,NA,Yes,No,Allocated,NA,26/03/2006,Completed,05/10/2006
38332,SVA,Kyrios,09/01/2008,24/01/2006,36,40,36,0,NA,No,No,NA,NA,NA,NA,NA
12003,LGA,Kyrios,12/03/2007,27/03/2004,38,32,20,1,NA,Yes,No,Allocated,NA,31/03/2004,Completed,15/09/2004
1741,LGA,Kyrios,27/08/2009,12/09/2007,53,60,33,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
41337,LGA,Kyrios,14/10/2013,30/10/2011,43,38,21,0,NA,No,No,NA,NA,NA,NA,NA
25053,IPV,Kyrios,10/09/2014,25/09/2012,15,30,7,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
19990,LGA,Kyrios,23/11/2006,08/12/2004,37,36,61,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
27308,LGA,Kyrios,01/04/2018,16/04/2016,65,50,12,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
12834,SVT,Kyrios,19/03/2006,03/04/2004,9,5,33,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
46040,IPV,Kyrios,10/05/2013,26/05/2011,35,18,36,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
25935,IGV,Kyrios,21/05/2013,06/06/2011,19,41,27,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
1633,LGA,Kyrios,12/04/2012,28/04/2009,40,50,73,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
18453,LGA,Kyrios,25/07/2012,10/08/2009,72,62,32,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
24504,LGA,Kyrios,22/04/2007,07/05/2004,27,40,50,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
42619,IPV,Kyrios,18/05/2012,03/06/2009,53,55,17,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
4486,SVC,Kyrios,14/03/2014,29/03/2012,9,5,46,0,NA,No,No,NA,NA,NA,NA,NA
31876,SVA,Kyrios,23/04/2011,08/05/2009,12,15,34,0,NA,No,No,NA,NA,NA,NA,NA
20055,IGV,Kyrios,19/10/2007,03/11/2005,43,50,16,0,NA,No,No,NA,NA,NA,NA,NA
30947,IGV,Kyrios,22/03/2007,06/04/2004,59,57,28,2,NA,Yes,No,Allocated,Doro V,15/04/2006,Completed,02/01/2007
8578,LGA,Kyrios,04/03/2011,19/03/2009,33,26,15,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
1909,LGA,Kyrios,20/02/2013,08/03/2010,38,39,28,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
27956,LGA,Kyrios,23/05/2016,08/06/2014,63,56,28,0,NA,No,No,NA,NA,NA,NA,NA
5192,SVC,Kyrios,12/03/2007,27/03/2005,51,38,39,0,NA,No,No,NA,NA,NA,NA,NA
18037,IGV,Kyrios,21/11/2010,06/12/2008,34,39,21,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
10988,LGA,Kyrios,14/10/2007,29/10/2005,47,29,19,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
11053,IGV,Kyrios,27/05/2012,12/06/2010,36,26,15,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
37543,LGA,Kyrios,30/06/2013,16/07/2010,45,34,24,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
44871,IGV,Kyrios,28/07/2007,12/08/2004,48,38,29,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
16146,SVA,Kyrios,10/01/2020,25/01/2017,31,14,26,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
44414,LGA,Kyrios,26/06/2009,12/07/2006,55,59,48,0,NA,No,No,NA,NA,NA,NA,NA
6537,ATH,Kyrios,15/04/2008,01/05/2005,29,41,29,2,NA,Yes,No,Allocated,NA,23/01/2006,Completed,21/07/2006
15073,IGV,Kyrios,23/02/2014,10/03/2012,82,51,61,1,NA,Yes,No,Allocated,Doro V,19/08/2012,Completed,21/05/2013
45096,IGV,Kyrios,13/12/2010,28/12/2008,47,29,46,0,NA,No,No,NA,NA,NA,NA,NA
45585,IGV,Kyrios,10/08/2010,26/08/2007,45,37,27,0,NA,No,No,NA,NA,NA,NA,NA
22417,IGV,Kyrios,27/06/2010,12/07/2008,48,31,38,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
8083,LGA,Kyrios,19/09/2007,04/10/2004,36,44,37,0,NA,No,No,NA,NA,NA,NA,NA
44947,LGA,Kyrios,13/09/2020,29/09/2017,64,54,29,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
34931,IGV,Kyrios,19/10/2008,04/11/2006,35,40,62,3,NA,Yes,No,Allocated,Doro V,20/02/2007,Completed,16/11/2007
23564,SVA,Kyrios,21/07/2012,06/08/2010,29,30,70,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
35586,ATH,Kyrios,05/06/2013,21/06/2010,39,41,4,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
20827,IGV,Kyrios,23/04/2017,09/05/2014,37,46,2,1,NA,Yes,No,Allocated,Doro V,05/12/2015,Completed,14/09/2016
4499,IGV,Kyrios,10/01/2016,25/01/2014,31,20,18,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
44213,IGV,Kyrios,29/11/2007,14/12/2005,41,50,27,0,NA,No,No,NA,NA,NA,NA,NA
914,IGV,Kyrios,03/08/2015,18/08/2013,75,72,69,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
34790,LGA,Kyrios,14/02/2012,01/03/2010,40,50,34,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
24315,IGV,Kyrios,17/12/2019,01/01/2017,45,55,18,2,NA,Yes,No,Allocated,Doro V,19/06/2017,Completed,24/02/2018
12843,IGV,Kyrios,12/09/2016,28/09/2014,49,52,54,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
10875,IPV,Kyrios,05/08/2018,20/08/2016,35,30,14,0,NA,No,No,NA,NA,NA,NA,NA
37961,LGA,Kyrios,23/12/2019,07/01/2018,18,31,14,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
23372,LGA,Kyrios,03/07/2009,19/07/2007,51,42,54,1,NA,Yes,No,Allocated,NA,19/10/2007,Completed,20/04/2008
38343,LGA,Kyrios,01/11/2006,16/11/2004,49,34,15,0,NA,No,No,NA,NA,NA,NA,NA
4083,LGA,Kyrios,21/07/2009,06/08/2007,51,56,18,2,NA,Yes,No,Allocated,NA,16/04/2008,Completed,17/10/2008
26273,SVC,Kyrios,15/04/2007,30/04/2004,14,2,38,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
38628,LGA,Kyrios,27/06/2012,13/07/2010,40,38,17,0,NA,No,No,NA,NA,NA,NA,NA
22332,IGV,Kyrios,10/12/2012,26/12/2010,40,50,25,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
6310,SVA,Kyrios,20/03/2015,04/04/2012,32,14,33,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
44974,IGV,Kyrios,25/10/2007,09/11/2004,65,50,46,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
38118,IGV,Kyrios,21/09/2009,07/10/2006,64,50,13,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
28789,LGA,Kyrios,20/07/2006,04/08/2004,32,28,15,1,NA,Yes,No,Allocated,NA,20/09/2005,Completed,18/03/2006
38578,LGA,Kyrios,23/07/2018,07/08/2016,63,59,21,0,NA,No,No,NA,NA,NA,NA,NA
10339,IPV,Kyrios,07/07/2015,22/07/2012,17,26,40,0,NA,No,No,NA,NA,NA,NA,NA
20151,LGA,Kyrios,12/05/2011,27/05/2008,42,46,19,0,NA,No,No,NA,NA,NA,NA,NA
32178,IGV,Kyrios,21/11/2018,06/12/2016,37,36,21,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
46101,ATH,Kyrios,05/08/2013,21/08/2010,40,40,29,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
41272,SVA,Kyrios,30/04/2007,15/05/2005,29,16,55,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
35050,LGA,Kyrios,25/09/2012,11/10/2010,36,38,16,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
19862,IGV,Kyrios,08/06/2014,23/06/2012,40,55,27,3,NA,Yes,No,Allocated,Doro V,12/01/2013,Completed,27/10/2013
45791,IGV,Kyrios,28/08/2012,13/09/2010,30,30,9,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
14857,IGV,Kyrios,02/10/2016,18/10/2013,27,34,3,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
19539,IPV,Kyrios,06/01/2010,22/01/2007,37,44,16,0,NA,No,No,NA,NA,NA,NA,NA
35498,LGA,Kyrios,03/02/2017,19/02/2015,42,41,20,0,NA,No,No,NA,NA,NA,NA,NA
31059,LGA,Kyrios,01/05/2018,17/05/2015,34,35,9,0,NA,No,No,NA,NA,NA,NA,NA
36088,SVC,Kyrios,15/05/2011,30/05/2008,24,26,66,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
19801,ATH,Kyrios,04/11/2010,19/11/2008,21,30,23,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
25687,LGA,Kyrios,16/11/2015,01/12/2013,46,37,7,1,NA,Yes,No,Allocated,NA,05/12/2013,Completed,23/05/2014
2080,LGA,Kyrios,25/04/2015,10/05/2013,51,52,19,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
20155,ATH,Kyrios,20/03/2017,05/04/2014,21,37,20,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
46611,ATH,Kyrios,13/01/2018,29/01/2015,21,40,8,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
38177,LGA,Kyrios,09/01/2019,24/01/2017,21,41,3,0,NA,No,No,NA,NA,NA,NA,NA
